HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.KeyTerm,Input.Sentence,Input.System1,Input.System2,Input.Reverse,Input.SentenceNumber,Input.text1,Input.text2,Answer.Compare Quality of System Output.label,Answer.utterance,Approve,Reject
3AA88CN98P9F1MXH0JQN7K893S7YKH,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3HOSI13XH0U6CPT928MNF6Z6BV3DDY,AW5CAVAQBYOLE,Submitted,Sun Feb 24 20:38:04 PST 2019,Sun Feb 24 20:40:58 PST 2019,Wed Feb 27 20:40:58 PST 2019,,,,174,0% (0/0),0% (0/0),0% (0/0),thermistor,"Thermistors are widely used as inrush current limiters , temperature sensors -lrb- negative temperature coefficient or ntc type typically -rrb- , self-resetting overcurrent protectors , and self-regulating heating elements -lrb- positive temperature coefficient or ptc type typically -rrb- .","Relation: is a, Related to: widely used as inrush current limiters , temperature sensors -lrb- negative temperature coefficient or ntc type typically<br/>Relation: is defined as, Related to: -rrb- , self-resetting overcurrent protectors , and self-regulating heating elements -lrb- positive temperature coefficient or ptc type typically -rrb-","Relation: are, Related to: as inrush current limiters , temperature sensors -lrb- negative temperature coefficient or ntc type<br/>Relation: used, Related to: as inrush current limiters , temperature sensors -lrb- negative temperature coefficient or ntc type",0,3,,,1 - System 1,GOOD ANSWER,,
3AA88CN98P9F1MXH0JQN7K893S7YKH,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3JPSL1DZ5T5H0UHA7S9OLA3U4W8ANB,A2TU89V68N6GPU,Submitted,Sun Feb 24 20:37:50 PST 2019,Sun Feb 24 20:37:57 PST 2019,Wed Feb 27 20:37:57 PST 2019,,,,7,0% (0/0),0% (0/0),0% (0/0),thermistor,"Thermistors are widely used as inrush current limiters , temperature sensors -lrb- negative temperature coefficient or ntc type typically -rrb- , self-resetting overcurrent protectors , and self-regulating heating elements -lrb- positive temperature coefficient or ptc type typically -rrb- .","Relation: is a, Related to: widely used as inrush current limiters , temperature sensors -lrb- negative temperature coefficient or ntc type typically<br/>Relation: is defined as, Related to: -rrb- , self-resetting overcurrent protectors , and self-regulating heating elements -lrb- positive temperature coefficient or ptc type typically -rrb-","Relation: are, Related to: as inrush current limiters , temperature sensors -lrb- negative temperature coefficient or ntc type<br/>Relation: used, Related to: as inrush current limiters , temperature sensors -lrb- negative temperature coefficient or ntc type",0,3,,,1 - System 1,nice,,
3AA88CN98P9F1MXH0JQN7K893S7YKH,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3ZQIG0FLQFMRFCTMAOR7DGUYIICVWN,A3F9N2P4NUUR7S,Submitted,Sun Feb 24 20:37:29 PST 2019,Sun Feb 24 20:41:49 PST 2019,Wed Feb 27 20:41:49 PST 2019,,,,260,0% (0/0),0% (0/0),0% (0/0),thermistor,"Thermistors are widely used as inrush current limiters , temperature sensors -lrb- negative temperature coefficient or ntc type typically -rrb- , self-resetting overcurrent protectors , and self-regulating heating elements -lrb- positive temperature coefficient or ptc type typically -rrb- .","Relation: is a, Related to: widely used as inrush current limiters , temperature sensors -lrb- negative temperature coefficient or ntc type typically<br/>Relation: is defined as, Related to: -rrb- , self-resetting overcurrent protectors , and self-regulating heating elements -lrb- positive temperature coefficient or ptc type typically -rrb-","Relation: are, Related to: as inrush current limiters , temperature sensors -lrb- negative temperature coefficient or ntc type<br/>Relation: used, Related to: as inrush current limiters , temperature sensors -lrb- negative temperature coefficient or ntc type",0,3,,,3 - Cannot tell: Both are equally good/bad,both remain same in points,,
3RSBJ6YZECWSRM11TLQSPGI2HMROFU,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,37UQDCYH6Y1CPXSL2GJVL0VHPR37VX,A8IVHFOJ3NYTM,Submitted,Sun Feb 24 20:20:15 PST 2019,Sun Feb 24 20:20:30 PST 2019,Wed Feb 27 20:20:30 PST 2019,,,,15,0% (0/0),0% (0/0),0% (0/0),hemp,"Hemp , or industrial hemp -lrb- from old english hnep -rrb- , typically found in the northern hemisphere , is a variety of the cannabis sativa plant species that is grown specifically for the industrial uses of its derived products .","Relation: found, Related to: in the northern hemisphere<br/>Relation: is, Related to: a variety of the cannabis sativa plant species","Relation: is a, Related to: Hemp , or industrial hemp english hnep -rrb- ,<br/>Relation: is a, Related to: a variety of the cannabis sativa plant specifically uses<br/>Relation: is part of, Related to: -lrb-<br/>Relation: is defined as, Related to: from old of its derived products<br/>Relation: has the property, Related to: grown for the industrial",1,1,,,2 - System 2,IT WAS RELATED TO TERM,,
3RSBJ6YZECWSRM11TLQSPGI2HMROFU,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3NAPMVF0ZXL3S6UJE6ZKJVY6ST972O,AUR5KDE75HSZ9,Submitted,Sun Feb 24 20:07:40 PST 2019,Sun Feb 24 20:09:51 PST 2019,Wed Feb 27 20:09:51 PST 2019,,,,131,0% (0/0),0% (0/0),0% (0/0),hemp,"Hemp , or industrial hemp -lrb- from old english hnep -rrb- , typically found in the northern hemisphere , is a variety of the cannabis sativa plant species that is grown specifically for the industrial uses of its derived products .","Relation: found, Related to: in the northern hemisphere<br/>Relation: is, Related to: a variety of the cannabis sativa plant species","Relation: is a, Related to: Hemp , or industrial hemp english hnep -rrb- ,<br/>Relation: is a, Related to: a variety of the cannabis sativa plant specifically uses<br/>Relation: is part of, Related to: -lrb-<br/>Relation: is defined as, Related to: from old of its derived products<br/>Relation: has the property, Related to: grown for the industrial",1,1,,,1 - System 1,It goes into more detail than System 1.,,
3RSBJ6YZECWSRM11TLQSPGI2HMROFU,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3X87C8JFV7H63NGW4KNWA4S5VD1QS9,A191V8LNTTLHSA,Submitted,Sun Feb 24 20:36:46 PST 2019,Sun Feb 24 20:37:20 PST 2019,Wed Feb 27 20:37:20 PST 2019,,,,34,0% (0/0),0% (0/0),0% (0/0),hemp,"Hemp , or industrial hemp -lrb- from old english hnep -rrb- , typically found in the northern hemisphere , is a variety of the cannabis sativa plant species that is grown specifically for the industrial uses of its derived products .","Relation: found, Related to: in the northern hemisphere<br/>Relation: is, Related to: a variety of the cannabis sativa plant species","Relation: is a, Related to: Hemp , or industrial hemp english hnep -rrb- ,<br/>Relation: is a, Related to: a variety of the cannabis sativa plant specifically uses<br/>Relation: is part of, Related to: -lrb-<br/>Relation: is defined as, Related to: from old of its derived products<br/>Relation: has the property, Related to: grown for the industrial",1,1,,,1 - System 1,SYSTEM 11 DESCRIBES WELL,,
3CVDZS288H64RJGPG5BFXCTXMMCMFD,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3E47SOBEYR2DF83HUQSNMXX1I0YIC4,A3GEA5LU87T3E5,Submitted,Sun Feb 24 20:35:39 PST 2019,Sun Feb 24 20:36:59 PST 2019,Wed Feb 27 20:36:59 PST 2019,,,,80,0% (0/0),0% (0/0),0% (0/0),pollywog,"A tadpole -lrb- also called a pollywog -rrb- is the larval stage in the life cycle of an amphibian , particularly that of a frog or toad .","Relation: is defined as, Related to: larval stage in the life cycle of an amphibian , particularly that of a frog or toad","Relation: is, Related to: the larval stage in the life cycle of an amphibian , particularly that of a frog or toad",0,1,,,3 - Cannot tell: Both are equally good/bad,Both are equally good,,
3CVDZS288H64RJGPG5BFXCTXMMCMFD,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3WAKVUDHUXMCCI3LXQ9QPETYBKTU7U,A3EL0EEIRKNWZW,Submitted,Sun Feb 24 20:11:22 PST 2019,Sun Feb 24 20:13:07 PST 2019,Wed Feb 27 20:13:07 PST 2019,,,,105,0% (0/0),0% (0/0),0% (0/0),pollywog,"A tadpole -lrb- also called a pollywog -rrb- is the larval stage in the life cycle of an amphibian , particularly that of a frog or toad .","Relation: is defined as, Related to: larval stage in the life cycle of an amphibian , particularly that of a frog or toad","Relation: is, Related to: the larval stage in the life cycle of an amphibian , particularly that of a frog or toad",0,1,,,1 - System 1,same as definition given,,
3CVDZS288H64RJGPG5BFXCTXMMCMFD,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3ZY8KE4ISK9MVFX0YFS1LRCCUHUQVD,A3F9N2P4NUUR7S,Submitted,Sun Feb 24 20:06:51 PST 2019,Sun Feb 24 20:12:09 PST 2019,Wed Feb 27 20:12:09 PST 2019,,,,318,0% (0/0),0% (0/0),0% (0/0),pollywog,"A tadpole -lrb- also called a pollywog -rrb- is the larval stage in the life cycle of an amphibian , particularly that of a frog or toad .","Relation: is defined as, Related to: larval stage in the life cycle of an amphibian , particularly that of a frog or toad","Relation: is, Related to: the larval stage in the life cycle of an amphibian , particularly that of a frog or toad",0,1,,,2 - System 2,Its close to the definition,,
3NBFJK3IOHOY5MXW45WA71IEI1RGOL,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3AUQQEL7U6ZY7MS1HHYM6LLUHDWV0K,A3E1UFYYW58KY8,Submitted,Sun Feb 24 20:18:07 PST 2019,Sun Feb 24 20:18:23 PST 2019,Wed Feb 27 20:18:23 PST 2019,,,,16,0% (0/0),0% (0/0),0% (0/0),overall,"An overall , also called overalls , bib-and-brace overalls , or dungarees , is a type of garment which is usually used as protective clothing when working .","Relation: called, Related to: overalls , bib - and - brace overalls , or dungarees<br/>Relation: is, Related to: a type of garment","Relation: is a, Related to: overalls ,<br/>Relation: is a, Related to: usually used as protective clothing when working",1,1,,,2 - System 2,System 2 followed more along the lines of the definition,,
3NBFJK3IOHOY5MXW45WA71IEI1RGOL,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3KIBXJ1WD605USQ8KYMQUD6VZI5OKH,AK0Y7Z9HRL7SG,Submitted,Sun Feb 24 20:08:14 PST 2019,Sun Feb 24 20:11:01 PST 2019,Wed Feb 27 20:11:01 PST 2019,,,,167,0% (0/0),0% (0/0),0% (0/0),overall,"An overall , also called overalls , bib-and-brace overalls , or dungarees , is a type of garment which is usually used as protective clothing when working .","Relation: called, Related to: overalls , bib - and - brace overalls , or dungarees<br/>Relation: is, Related to: a type of garment","Relation: is a, Related to: overalls ,<br/>Relation: is a, Related to: usually used as protective clothing when working",1,1,,,1 - System 1,"An overall , also called overalls , bib-and-brace overalls , or dungarees , is a type of garment which is usually used as protective clothing when working",,
3NBFJK3IOHOY5MXW45WA71IEI1RGOL,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3OCHAWUVGPQSO140LP9MDQXOBMAXKV,A3RS7UCO7CQ74R,Submitted,Sun Feb 24 20:17:51 PST 2019,Sun Feb 24 20:21:37 PST 2019,Wed Feb 27 20:21:37 PST 2019,,,,226,0% (0/0),0% (0/0),0% (0/0),overall,"An overall , also called overalls , bib-and-brace overalls , or dungarees , is a type of garment which is usually used as protective clothing when working .","Relation: called, Related to: overalls , bib - and - brace overalls , or dungarees<br/>Relation: is, Related to: a type of garment","Relation: is a, Related to: overalls ,<br/>Relation: is a, Related to: usually used as protective clothing when working",1,1,,,1 - System 1,has synonyms,,
3NBFJK3IOHOY5MXW45WA71IEI1ROGT,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,35L9RVQFCPO9579XAZV2GRISPNPHUJ,AD6QSX700SRJ1,Submitted,Sun Feb 24 20:08:36 PST 2019,Sun Feb 24 20:10:01 PST 2019,Wed Feb 27 20:10:01 PST 2019,,,,85,0% (0/0),0% (0/0),0% (0/0),antibody,"Each tip of the `` y '' of an antibody contains a paratope -lrb- analogous to a lock -rrb- that is specific for one particular epitope -lrb- similarly , analogous to a key -rrb- on an antigen , allowing these two structures to bind together with precision .","Relation: is defined as, Related to: ``<br/>Relation: causes, Related to: y '' of an antibody contains a paratope -lrb- analogous<br/>Relation: causes, Related to: specific for one particular epitope -lrb- similarly , analogous to a key -rrb- on an antigen , allowing these two structures to bind together with precision","Relation: contains, Related to: a paratope -lrb- analogous to a lock -rrb-",0,3,,,1 - System 1,system 1 better defines the term antibody because systgem 2 is too breif,,
3NBFJK3IOHOY5MXW45WA71IEI1ROGT,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,35LDD5557BAHUP5W7I7D29HQ4IRMK1,A2TU89V68N6GPU,Submitted,Sun Feb 24 20:30:19 PST 2019,Sun Feb 24 20:30:56 PST 2019,Wed Feb 27 20:30:56 PST 2019,,,,37,0% (0/0),0% (0/0),0% (0/0),antibody,"Each tip of the `` y '' of an antibody contains a paratope -lrb- analogous to a lock -rrb- that is specific for one particular epitope -lrb- similarly , analogous to a key -rrb- on an antigen , allowing these two structures to bind together with precision .","Relation: is defined as, Related to: ``<br/>Relation: causes, Related to: y '' of an antibody contains a paratope -lrb- analogous<br/>Relation: causes, Related to: specific for one particular epitope -lrb- similarly , analogous to a key -rrb- on an antigen , allowing these two structures to bind together with precision","Relation: contains, Related to: a paratope -lrb- analogous to a lock -rrb-",0,3,,,2 - System 2,nice,,
3NBFJK3IOHOY5MXW45WA71IEI1ROGT,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3BWI6RSP7HFVNM6Z7QULLW7VPW0E7Y,A1U2BPOD8PSBF4,Submitted,Sun Feb 24 20:29:47 PST 2019,Sun Feb 24 20:30:27 PST 2019,Wed Feb 27 20:30:27 PST 2019,,,,40,0% (0/0),0% (0/0),0% (0/0),antibody,"Each tip of the `` y '' of an antibody contains a paratope -lrb- analogous to a lock -rrb- that is specific for one particular epitope -lrb- similarly , analogous to a key -rrb- on an antigen , allowing these two structures to bind together with precision .","Relation: is defined as, Related to: ``<br/>Relation: causes, Related to: y '' of an antibody contains a paratope -lrb- analogous<br/>Relation: causes, Related to: specific for one particular epitope -lrb- similarly , analogous to a key -rrb- on an antigen , allowing these two structures to bind together with precision","Relation: contains, Related to: a paratope -lrb- analogous to a lock -rrb-",0,3,,,1 - System 1,it;s verry good in the work,,
3B9XR6P1WE1ODUYO86CRYUAV3UPJBO,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,37W3JXSD67E8J6ORFZERKFYS0ZDWYW,A2TU89V68N6GPU,Submitted,Sun Feb 24 20:13:22 PST 2019,Sun Feb 24 20:13:42 PST 2019,Wed Feb 27 20:13:42 PST 2019,,,,20,0% (0/0),0% (0/0),0% (0/0),star,"Many other stars are visible to the naked eye from earth during the night , appearing as a multitude of fixed luminous points in the sky due to their immense distance from earth .","Relation: are, Related to: visible to the naked eye from earth<br/>Relation: appearing, Related to: as a multitude of fixed luminous points in the sky due to their immense distance from earth<br/>Relation: are, Related to: visible to the naked eye from earth<br/>Relation: appearing, Related to: as a multitude of fixed luminous points in the sky due to their immense distance from earth","Relation: has the property, Related to: visible to the naked eye from earth during the<br/>Relation: is a, Related to: night<br/>Relation: is defined as, Related to: appearing as a multitude of fixed luminous points in the sky due their immense distance from earth<br/>Relation: has the property, Related to: visible to the naked eye from earth during the<br/>Relation: is a, Related to: night<br/>Relation: is defined as, Related to: appearing as a multitude of fixed luminous points in the sky due their immense distance from earth",1,3,,,2 - System 2,nice,,
3B9XR6P1WE1ODUYO86CRYUAV3UPJBO,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3IQ1VMJRYUQWBSDG6IQJ398AZ7P9A9,A3F9N2P4NUUR7S,Submitted,Sun Feb 24 20:06:47 PST 2019,Sun Feb 24 20:09:18 PST 2019,Wed Feb 27 20:09:18 PST 2019,,,,151,0% (0/0),0% (0/0),0% (0/0),star,"Many other stars are visible to the naked eye from earth during the night , appearing as a multitude of fixed luminous points in the sky due to their immense distance from earth .","Relation: are, Related to: visible to the naked eye from earth<br/>Relation: appearing, Related to: as a multitude of fixed luminous points in the sky due to their immense distance from earth<br/>Relation: are, Related to: visible to the naked eye from earth<br/>Relation: appearing, Related to: as a multitude of fixed luminous points in the sky due to their immense distance from earth","Relation: has the property, Related to: visible to the naked eye from earth during the<br/>Relation: is a, Related to: night<br/>Relation: is defined as, Related to: appearing as a multitude of fixed luminous points in the sky due their immense distance from earth<br/>Relation: has the property, Related to: visible to the naked eye from earth during the<br/>Relation: is a, Related to: night<br/>Relation: is defined as, Related to: appearing as a multitude of fixed luminous points in the sky due their immense distance from earth",1,3,,,3 - Cannot tell: Both are equally good/bad,Both sounds good,,
3B9XR6P1WE1ODUYO86CRYUAV3UPJBO,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3LUY3GC6306ZKDVPG4AWF86Z331P7T,A3U9TWTTS9JPV5,Submitted,Sun Feb 24 20:11:30 PST 2019,Sun Feb 24 20:11:59 PST 2019,Wed Feb 27 20:11:59 PST 2019,,,,29,0% (0/0),0% (0/0),0% (0/0),star,"Many other stars are visible to the naked eye from earth during the night , appearing as a multitude of fixed luminous points in the sky due to their immense distance from earth .","Relation: are, Related to: visible to the naked eye from earth<br/>Relation: appearing, Related to: as a multitude of fixed luminous points in the sky due to their immense distance from earth<br/>Relation: are, Related to: visible to the naked eye from earth<br/>Relation: appearing, Related to: as a multitude of fixed luminous points in the sky due to their immense distance from earth","Relation: has the property, Related to: visible to the naked eye from earth during the<br/>Relation: is a, Related to: night<br/>Relation: is defined as, Related to: appearing as a multitude of fixed luminous points in the sky due their immense distance from earth<br/>Relation: has the property, Related to: visible to the naked eye from earth during the<br/>Relation: is a, Related to: night<br/>Relation: is defined as, Related to: appearing as a multitude of fixed luminous points in the sky due their immense distance from earth",1,3,,,3 - Cannot tell: Both are equally good/bad,luminous points and naked eye are mentioned in both systems.,,
3HJ1EVZS2OP08NDO1I6UI2YAPJ6R3X,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3NOKK93PR2EGW1L9UY8RR6ZCBJ4EEK,A1U2BPOD8PSBF4,Submitted,Sun Feb 24 20:30:29 PST 2019,Sun Feb 24 20:31:16 PST 2019,Wed Feb 27 20:31:16 PST 2019,,,,47,0% (0/0),0% (0/0),0% (0/0),radiation,"In physics , radiation is the emission or transmission of energy in the form of waves or particles through space or through a material medium .","Relation: is, Related to: the emission or transmission of energy in the form of waves or particles through space or through a material medium","Relation: is defined as, Related to: emission or transmission of energy in the form of waves or particles through space or through a material medium",1,1,,,2 - System 2,it;s verry good in the work,,
3HJ1EVZS2OP08NDO1I6UI2YAPJ6R3X,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3RGU30DZTBEMJ5ZEPX711UHDPTQJMY,A3F9N2P4NUUR7S,Submitted,Sun Feb 24 20:06:49 PST 2019,Sun Feb 24 20:10:47 PST 2019,Wed Feb 27 20:10:47 PST 2019,,,,238,0% (0/0),0% (0/0),0% (0/0),radiation,"In physics , radiation is the emission or transmission of energy in the form of waves or particles through space or through a material medium .","Relation: is, Related to: the emission or transmission of energy in the form of waves or particles through space or through a material medium","Relation: is defined as, Related to: emission or transmission of energy in the form of waves or particles through space or through a material medium",1,1,,,3 - Cannot tell: Both are equally good/bad,Both sounds good,,
3HJ1EVZS2OP08NDO1I6UI2YAPJ6R3X,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3U5JL4WY5LF7AZFX0XM6698SE0KX45,A3E1UFYYW58KY8,Submitted,Sun Feb 24 20:14:07 PST 2019,Sun Feb 24 20:14:20 PST 2019,Wed Feb 27 20:14:20 PST 2019,,,,13,0% (0/0),0% (0/0),0% (0/0),radiation,"In physics , radiation is the emission or transmission of energy in the form of waves or particles through space or through a material medium .","Relation: is, Related to: the emission or transmission of energy in the form of waves or particles through space or through a material medium","Relation: is defined as, Related to: emission or transmission of energy in the form of waves or particles through space or through a material medium",1,1,,,3 - Cannot tell: Both are equally good/bad,The two are basically the same,,
3Q9SPIIRWJS504TV9RVAS9KXN8DWA1,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,30IQTZXKALCQBBXWHWZ4U6IFXO50XT,A8IVHFOJ3NYTM,Submitted,Sun Feb 24 20:20:31 PST 2019,Sun Feb 24 20:20:53 PST 2019,Wed Feb 27 20:20:53 PST 2019,,,,22,0% (0/0),0% (0/0),0% (0/0),pecan,The pecan -lrb- carya illinoinensis -rrb- is a species of hickory native to northern mexico and the southern united states in the region of the mississippi river .,"Relation: is, Related to: a species of hickory native to northern mexico and the southern united states in the region of the mississippi river","Relation: is a, Related to: a species of hickory native to northern mexico and the southern united states in the region of the mississippi river",1,1,,,3 - Cannot tell: Both are equally good/bad,BOTH ARE MATCH TO TARGET TERM,,
